Id;CreationDate;PostId;RelatedPostId;LinkTypeId
1475;2010-04-26 03:00:41.187;111769;42962;1
1482;2010-04-26 03:00:41.360;112687;72166;1
1483;2010-04-26 03:00:41.360;112695;61553;1
1484;2010-04-26 03:00:41.360;112695;119467;1
1485;2010-04-26 03:00:41.373;112727;926266;1
1486;2010-04-26 03:00:41.407;112866;69923;1
1488;2010-04-26 03:00:41.420;112920;406760;1
1489;2010-04-26 03:00:41.437;112983;42169;1
1491;2010-04-26 03:00:41.467;113118;60394;1
1493;2010-04-26 03:00:41.483;113150;93479;1
1494;2010-04-26 03:00:41.483;113150;113830;1
1495;2010-04-26 03:00:41.500;113195;1933;1
1496;2010-04-26 03:00:41.500;113195;107249;1
1497;2010-04-26 03:00:41.513;113233;11199;1
1498;2010-04-26 03:00:41.513;113283;112920;1
1499;2010-04-26 03:00:41.513;113283;1933;1
1500;2010-04-26 03:00:41.513;113283;58640;1
1501;2010-04-26 03:00:41.547;113365;98610;1
1515;2010-04-26 03:00:41.687;113862;375801;1
1516;2010-04-26 03:00:41.687;113862;111605;1
1520;2010-04-26 03:00:41.750;114085;98153;1
1521;2010-04-26 03:00:41.750;114085;251346;1
1522;2010-04-26 03:00:41.750;114112;1233655;1
1528;2010-04-26 03:00:41.873;114467;108808;1
1529;2010-04-26 03:00:41.873;114504;43249;1
1533;2010-04-26 03:00:41.920;114663;111050;1
1534;2010-04-26 03:00:41.937;114765;196131;1
1538;2010-04-26 03:00:42.013;115116;61400;1
1539;2010-04-26 03:00:42.013;115124;104099;1
1547;2010-04-26 03:00:42.170;115586;403;1
1548;2010-04-26 03:00:42.187;115694;225413;1
1550;2010-04-26 03:00:42.217;115851;15142;1
1551;2010-04-26 03:00:42.217;115851;14530;1
1552;2010-04-26 03:00:42.233;115866;79797;1
1553;2010-04-26 03:00:42.247;115928;34151;1
1556;2010-04-26 03:00:42.280;116121;81567;1
1557;2010-04-26 03:00:42.280;116121;1429125;1
1558;2010-04-26 03:00:42.293;116164;93944;1
1559;2010-04-26 03:00:42.310;116195;1140933;1
1562;2010-04-26 03:00:42.357;116469;24901;1
1563;2010-04-26 03:00:42.357;116471;20084;1
1564;2010-04-26 03:00:42.373;116523;7074;1
1565;2010-04-26 03:00:42.390;116535;96196;1
1566;2010-04-26 03:00:42.403;116643;60240;1
1570;2010-04-26 03:00:42.420;116657;96882;1
1573;2010-04-26 03:00:42.483;116947;725261;1
1576;2010-04-26 03:00:42.497;116988;94884;1
1577;2010-04-26 03:00:42.513;117006;109440;1
1578;2010-04-26 03:00:42.543;117135;12368;1
1587;2010-04-26 03:00:42.623;117484;110175;1
1590;2010-04-26 03:00:42.670;117651;437972;1
1591;2010-04-26 03:00:42.717;117945;111460;1
1592;2010-04-26 03:00:42.733;117987;34314;1
1598;2010-04-26 03:00:42.810;118261;50221;1
1599;2010-04-26 03:00:42.810;118261;57845;1
1601;2010-04-26 03:00:42.840;118458;118096;1
1605;2010-04-26 03:00:42.873;118532;115060;1
1607;2010-04-26 03:00:42.903;118599;65879;1
1609;2010-04-26 03:00:42.920;118724;105852;1
1610;2010-04-26 03:00:42.933;118755;89710;1
1613;2010-04-26 03:00:42.950;118854;133158;1
1616;2010-04-26 03:00:43.013;119146;90702;1
1617;2010-04-26 03:00:43.027;119197;107674;1
1620;2010-04-26 03:00:43.077;119390;54725;1
1622;2010-04-26 03:00:43.090;119459;118565;1
1623;2010-04-26 03:00:43.107;119467;112695;1
1624;2010-04-26 03:00:43.137;119679;69923;1
1625;2010-04-26 03:00:43.183;119885;19;1
1628;2010-04-26 03:00:53.713;120107;371;1
1629;2010-04-26 03:00:53.747;120189;71328;1
1630;2010-04-26 03:00:53.747;120201;126011;1
1632;2010-04-26 03:00:53.777;120359;25343;1
1633;2010-04-26 03:00:53.777;120359;92059;1
1634;2010-04-26 03:00:53.777;120359;41601;1
1635;2010-04-26 03:00:53.793;120420;37073;1
1636;2010-04-26 03:00:53.793;120420;6732;1
1637;2010-04-26 03:00:53.793;120420;6642;1
1640;2010-04-26 03:00:53.823;120533;116368;1
1641;2010-04-26 03:00:53.823;120561;86634;1
1642;2010-04-26 03:00:53.840;120578;84556;1
1646;2010-04-26 03:00:53.870;120731;110032;1
1648;2010-04-26 03:00:53.933;120937;93073;1
1650;2010-04-26 03:00:53.980;121167;61088;1
1651;2010-04-26 03:00:53.980;121167;75538;1
1652;2010-04-26 03:00:53.980;121167;104568;1
1654;2010-04-26 03:00:53.997;121226;69830;1
1656;2010-04-26 03:00:54.010;121269;114342;1
1657;2010-04-26 03:00:54.010;121269;98242;1
1661;2010-04-26 03:00:54.090;121680;110229;1
1663;2010-04-26 03:00:54.103;121748;7535;1
1672;2010-04-26 03:00:54.213;122178;110078;1
1673;2010-04-26 03:00:54.230;122254;127328;1
1674;2010-04-26 03:00:54.230;122277;1663995;1
1675;2010-04-26 03:00:54.243;122278;28826;1
1676;2010-04-26 03:00:54.243;122313;86049;1
1677;2010-04-26 03:00:54.243;122313;85353;1
1680;2010-04-26 03:00:54.290;122514;118051;1
1681;2010-04-26 03:00:54.307;122524;2933;1
1682;2010-04-26 03:00:54.307;122524;106725;1
1683;2010-04-26 03:00:54.307;122524;116657;1
1695;2010-04-26 03:00:54.480;122834;45953;1
1697;2010-04-26 03:00:54.603;122942;102317;1
1698;2010-04-26 03:00:54.603;123000;118567;1
1699;2010-04-26 03:00:54.603;123002;114342;1
1700;2010-04-26 03:00:54.603;123002;15412;1
1701;2010-04-26 03:00:54.650;123216;56658;1
1702;2010-04-26 03:00:54.667;123295;16142;1
1703;2010-04-26 03:00:54.680;123300;37671;1
1705;2010-04-26 03:00:54.713;123506;1878807;1
1708;2010-04-26 03:00:54.760;123671;69076;1
1709;2010-04-26 03:00:54.777;123714;108689;1
1710;2010-04-26 03:00:54.790;123792;32343;1
1713;2010-04-26 03:00:54.883;124237;108445;1
1714;2010-04-26 03:00:54.883;124249;32814;1
1715;2010-04-26 03:00:54.900;124275;144807;1
1716;2010-04-26 03:00:54.917;124325;110121;1
1718;2010-04-26 03:00:54.930;124336;1572250;1
1720;2010-04-26 03:00:54.947;124455;154672;1
1721;2010-04-26 03:00:54.963;124467;114538;1
1723;2010-04-26 03:00:54.993;124667;35670;1
1724;2010-04-26 03:00:55.010;124695;106546;1
1730;2010-04-26 03:00:55.040;124856;124880;1
1731;2010-04-26 03:00:55.057;124925;20263;1
1740;2010-04-26 03:00:55.103;125102;119441;1
1742;2010-04-26 03:00:55.117;125160;43826;1
1743;2010-04-26 03:00:55.133;125195;111857;1
1750;2010-04-26 03:00:55.180;125409;124780;1
1751;2010-04-26 03:00:55.197;125449;445519;1
1753;2010-04-26 03:00:55.227;125606;119548;1
1756;2010-04-26 03:00:55.273;125726;33347;1
1757;2010-04-26 03:00:55.273;125726;9615;1
1758;2010-04-26 03:00:55.290;125743;92455;1
1759;2010-04-26 03:00:55.290;125743;120937;1
1761;2010-04-26 03:00:55.307;125806;50182;1
1763;2010-04-26 03:00:55.337;125951;968201;1
1764;2010-04-26 03:00:55.353;126011;120201;1
1765;2010-04-26 03:00:55.353;126028;17370;1
1767;2010-04-26 03:00:55.400;126138;60302;1
1770;2010-04-26 03:00:55.413;126228;239622;1
1771;2010-04-26 03:00:55.430;126277;147267;1
1772;2010-04-26 03:00:55.447;126297;121922;1
1773;2010-04-26 03:00:55.460;126381;114085;1
1774;2010-04-26 03:00:55.460;126409;374239;1
1783;2010-04-26 03:00:55.557;126738;126761;1
1786;2010-04-26 03:00:55.570;126790;3999;1
1787;2010-04-26 03:00:55.587;126797;113464;1
1788;2010-04-26 03:00:55.603;126876;64272;1
1789;2010-04-26 03:00:55.603;126885;46007;1
1794;2010-04-26 03:00:55.680;127183;93595;1
1795;2010-04-26 03:00:55.697;127238;88984;1
1796;2010-04-26 03:00:55.697;127238;25332;1
1797;2010-04-26 03:00:55.757;127424;4661;1
1801;2010-04-26 03:00:55.790;127552;124210;1
1802;2010-04-26 03:00:55.803;127555;119396;1
1806;2010-04-26 03:00:55.837;127645;116289;1
1809;2010-04-26 03:00:55.867;127780;1607;1
1810;2010-04-26 03:00:55.897;127912;79111;1
1814;2010-04-26 03:00:55.913;127916;876089;1
1817;2010-04-26 03:00:55.930;128039;297804;1
1820;2010-04-26 03:00:55.993;128244;4769;1
1821;2010-04-26 03:00:55.993;128244;3088;1
1822;2010-04-26 03:00:56.007;128287;114288;1
1823;2010-04-26 03:00:56.007;128298;96757;1
1824;2010-04-26 03:00:56.007;128298;110558;1
1827;2010-04-26 03:00:56.053;128537;124462;1
1828;2010-04-26 03:00:56.070;128586;127360;1
1829;2010-04-26 03:00:56.070;128586;89163;1
1830;2010-04-26 03:00:56.087;128647;121945;1
1831;2010-04-26 03:00:56.087;128647;18557;1
1832;2010-04-26 03:00:56.117;128742;258998;1
1833;2010-04-26 03:00:56.133;128796;125826;1
1834;2010-04-26 03:00:56.133;128796;60857;1
1837;2010-04-26 03:00:56.413;129249;40346;1
1840;2010-04-26 03:00:56.617;129328;124258;1
1842;2010-04-26 03:00:56.630;129356;105959;1
1843;2010-04-26 03:00:56.663;129494;59880;1
1846;2010-04-26 03:00:56.677;129534;2366;1
1847;2010-04-26 03:00:56.710;129772;9591;1
1848;2010-04-26 03:00:56.710;129772;38642;1
1849;2010-04-26 03:00:56.727;129828;1644;1
1853;2010-04-26 03:00:56.787;130074;79797;1
1856;2010-04-26 03:00:56.820;130208;31238;1
1862;2010-04-26 03:00:56.913;130576;170282;1
1863;2010-04-26 03:00:56.913;130587;128634;1
1865;2010-04-26 03:00:56.960;130775;101070;1
1869;2010-04-26 03:00:56.973;130863;7571;1
1872;2010-04-26 03:00:57.007;130997;33861;1
1873;2010-04-26 03:00:57.007;130997;15470;1
1875;2010-04-26 03:00:57.037;131058;78756;1
1876;2010-04-26 03:00:57.037;131061;118884;1
1877;2010-04-26 03:00:57.037;131085;46545;1
1878;2010-04-26 03:00:57.037;131085;40902;1
1879;2010-04-26 03:00:57.083;131269;61604;1
1880;2010-04-26 03:00:57.083;131282;1999;1
1881;2010-04-26 03:00:57.083;131282;29736;1
1882;2010-04-26 03:00:57.083;131282;52608;1
1883;2010-04-26 03:00:57.083;131282;130592;1
1890;2010-04-26 03:00:57.147;131600;150223;1
1893;2010-04-26 03:00:57.193;131759;24470;1
1894;2010-04-26 03:00:57.193;131759;192892;1
1895;2010-04-26 03:00:57.257;132128;80564;1
1900;2010-04-26 03:00:57.317;132318;64860;1
1901;2010-04-26 03:00:57.317;132323;131241;1
1903;2010-04-26 03:00:57.350;132409;133993;1
1908;2010-04-26 03:00:57.457;132592;114149;1
1910;2010-04-26 03:00:57.507;132734;132310;1
1925;2010-04-26 03:00:57.613;133236;769338;1
1926;2010-04-26 03:00:57.647;133335;122533;1
1927;2010-04-26 03:00:57.660;133487;16460;1
1929;2010-04-26 03:00:57.677;133536;5010;1
1930;2010-04-26 03:00:57.693;133596;130165;1
1932;2010-04-26 03:00:57.723;133691;90595;1
1934;2010-04-26 03:00:57.770;133935;122834;1
1935;2010-04-26 03:00:57.787;133993;132409;1
1937;2010-04-26 03:00:57.800;134048;124093;1
1938;2010-04-26 03:00:57.800;134048;121018;1
1939;2010-04-26 03:00:57.817;134095;70124;1
1940;2010-04-26 03:00:57.847;134224;1844870;1
1941;2010-04-26 03:00:57.847;134242;18557;1
1942;2010-04-26 03:00:57.863;134266;60394;1
1944;2010-04-26 03:00:57.897;134388;134253;1
1945;2010-04-26 03:00:57.927;134517;65718;1
1948;2010-04-26 03:00:57.957;134629;146522;1
1949;2010-04-26 03:00:57.990;134778;1669772;1
1950;2010-04-26 03:00:57.990;134797;131975;1
1953;2010-04-26 03:00:58.020;134867;121674;1
1955;2010-04-26 03:00:58.050;135029;60784;1
1956;2010-04-26 03:00:58.050;135029;7388;1
1957;2010-04-26 03:00:58.050;135029;126753;1
1960;2010-04-26 03:00:58.097;135274;49668;1
1961;2010-04-26 03:00:58.113;135303;394809;1
1962;2010-04-26 03:00:58.113;135303;643983;1
1966;2010-04-26 03:00:58.223;135579;129655;1
1967;2010-04-26 03:00:58.237;135647;18557;1
1968;2010-04-26 03:00:58.253;135651;107541;1
1969;2010-04-26 03:00:58.253;135651;111743;1
1970;2010-04-26 03:00:58.253;135651;107919;1
1971;2010-04-26 03:00:58.253;135651;24965;1
1972;2010-04-26 03:00:58.253;135651;453141;1
1973;2010-04-26 03:00:58.253;135670;16829;1
1974;2010-04-26 03:00:58.253;135670;71608;1
1975;2010-04-26 03:00:58.270;135685;18557;1
1979;2010-04-26 03:00:58.300;135826;83073;1
1981;2010-04-26 03:00:58.317;135909;19;1
1982;2010-04-26 03:00:58.347;136026;9331;1
1983;2010-04-26 03:00:58.347;136028;22012;1
1986;2010-04-26 03:00:58.363;136065;135600;1
1990;2010-04-26 03:00:58.457;136548;136373;1
1992;2010-04-26 03:00:58.487;136674;12745;1
1993;2010-04-26 03:00:58.503;136718;98080;1
1994;2010-04-26 03:00:58.520;136773;95700;1
1995;2010-04-26 03:00:58.533;136831;136474;1
1996;2010-04-26 03:00:58.533;136831;130095;1
1997;2010-04-26 03:00:58.533;136876;106510;1
1998;2010-04-26 03:00:58.533;136876;47898;1
1999;2010-04-26 03:00:58.580;137100;137048;1
2000;2010-04-26 03:00:58.580;137115;36707;1
2001;2010-04-26 03:00:58.580;137115;41580;1
2002;2010-04-26 03:00:58.597;137187;110600;1
2003;2010-04-26 03:00:58.597;137187;17996;1
2004;2010-04-26 03:00:58.613;137226;18783;1
2006;2010-04-26 03:00:58.643;137380;122595;1
2007;2010-04-26 03:00:58.660;137425;137360;1
2008;2010-04-26 03:00:58.677;137523;5649;1
2009;2010-04-26 03:00:58.690;137605;61553;1
2010;2010-04-26 03:00:58.707;137621;119506;1
2011;2010-04-26 03:00:58.707;137623;137375;1
2012;2010-04-26 03:00:58.707;137647;100322;1
2020;2010-04-26 03:00:58.830;138124;86582;1
2021;2010-04-26 03:00:58.830;138124;135347;1
2022;2010-04-26 03:00:58.830;138132;116610;1
2024;2010-04-26 03:00:58.863;138279;138273;1
2035;2010-04-26 03:00:58.910;138374;70855;1
2036;2010-04-26 03:00:58.923;138393;111135;1
2039;2010-04-26 03:00:58.940;138425;62289;1
2040;2010-04-26 03:00:58.940;138425;199080;1
2043;2010-04-26 03:00:58.987;138575;16443;1
2047;2010-04-26 03:00:59.017;138703;100420;1
2050;2010-04-26 03:00:59.033;138839;138313;1
2051;2010-04-26 03:00:59.080;139034;114342;1
2052;2010-04-26 03:00:59.080;139053;96624;1
2056;2010-04-26 03:00:59.127;139228;7252;1
2057;2010-04-26 03:00:59.143;139299;45191;1
2058;2010-04-26 03:00:59.143;139365;64333;1
2059;2010-04-26 03:00:59.160;139406;115124;1
2060;2010-04-26 03:00:59.160;139406;104099;1
2061;2010-04-26 03:00:59.160;139406;1301856;1
2062;2010-04-26 03:00:59.173;139427;2648;1
2063;2010-04-26 03:00:59.173;139484;40244;1
2064;2010-04-26 03:00:59.207;139607;983030;1
2065;2010-04-26 03:00:59.220;139668;68666;1
2066;2010-04-26 03:00:59.237;139723;35050;1
2067;2010-04-26 03:00:59.237;139723;913;1
2068;2010-04-26 03:00:59.237;139723;68114;1
2069;2010-04-26 03:00:59.237;139723;70946;1
2070;2010-04-26 03:00:59.237;139723;78570;1
2071;2010-04-26 03:00:59.237;139723;74048;1
2072;2010-04-26 03:00:59.237;139723;53997;1
2073;2010-04-26 03:00:59.237;139739;36707;1
2074;2010-04-26 03:00:59.253;139824;102459;1
2075;2010-04-26 03:00:59.267;139826;2485578;1
2078;2010-04-26 03:00:59.283;139872;129777;1
2094;2010-04-26 03:00:59.610;141162;138097;1
2096;2010-04-26 03:00:59.627;141207;111102;1
2099;2010-04-26 03:00:59.673;141351;110259;1
2100;2010-04-26 03:00:59.673;141351;141802;1
2102;2010-04-26 03:00:59.703;141441;104850;1
2106;2010-04-26 03:00:59.737;141556;24200;1
2107;2010-04-26 03:00:59.737;141556;142015;1
2108;2010-04-26 03:00:59.737;141598;142010;1
2109;2010-04-26 03:00:59.750;141605;629040;1
2110;2010-04-26 03:00:59.767;141642;13857;1
2111;2010-04-26 03:00:59.767;141642;36636;1
2112;2010-04-26 03:00:59.767;141642;111102;1
2118;2010-04-26 03:00:59.830;141912;140098;1
2119;2010-04-26 03:00:59.847;141979;118023;1
2120;2010-04-26 03:00:59.847;141987;140056;1
2125;2010-04-26 03:00:59.907;142225;630332;1
2127;2010-04-26 03:00:59.940;142340;65718;1
2132;2010-04-26 03:00:59.953;142398;41601;1
2133;2010-04-26 03:00:59.953;142398;226342;1
2134;2010-04-26 03:00:59.953;142417;129877;1
2135;2010-04-26 03:00:59.970;142470;100001;1
2136;2010-04-26 03:01:00.017;142722;81832;1
2137;2010-04-26 03:01:00.017;142762;137712;1
2138;2010-04-26 03:01:00.033;142799;3630;1
2139;2010-04-26 03:01:00.033;142804;120636;1
2140;2010-04-26 03:01:00.063;142886;1482845;1
2142;2010-04-26 03:01:00.080;142965;125359;1
2143;2010-04-26 03:01:00.110;143122;139650;1
2145;2010-04-26 03:01:00.157;143322;25952;1
2146;2010-04-26 03:01:00.157;143386;1276082;1
2158;2010-04-26 03:01:00.203;143492;138691;1
2163;2010-04-26 03:01:00.267;143788;114180;1
2164;2010-04-26 03:01:00.283;143815;2023787;1
2166;2010-04-26 03:01:00.330;143969;123575;1
2168;2010-04-26 03:01:00.377;144218;158172;1
2177;2010-04-26 03:01:00.453;144537;128414;1
2178;2010-04-26 03:01:00.453;144537;112518;1
2179;2010-04-26 03:01:00.453;144537;127647;1
2180;2010-04-26 03:01:00.470;144568;77723;1
2181;2010-04-26 03:01:00.483;144642;66893;1
2184;2010-04-26 03:01:00.517;144731;108853;1
2190;2010-04-26 03:01:00.593;145027;113293;1
2192;2010-04-26 03:01:00.610;145096;812717;1
2193;2010-04-26 03:01:00.610;145096;1223710;1
2194;2010-04-26 03:01:00.640;145270;16067;1
2195;2010-04-26 03:01:00.657;145271;115728;1
2196;2010-04-26 03:01:00.657;145271;111161;1
2198;2010-04-26 03:01:00.673;145361;11676;1
2201;2010-04-26 03:01:00.703;145449;163;1
2202;2010-04-26 03:01:00.703;145449;16248;1
2203;2010-04-26 03:01:00.703;145449;111436;1
2204;2010-04-26 03:01:00.703;145449;39770;1
2207;2010-04-26 03:01:00.720;145508;127916;1
2208;2010-04-26 03:01:00.720;145508;179213;1
2212;2010-04-26 03:01:00.750;145607;132478;1
2214;2010-04-26 03:01:00.767;145686;21486;1
2217;2010-04-26 03:01:00.780;145703;87896;1
2225;2010-04-26 03:01:00.843;146040;145991;1
2226;2010-04-26 03:01:00.843;146040;18557;1
2233;2010-04-26 03:01:00.920;146311;451182;1
2234;2010-04-26 03:01:00.937;146388;90300;1
2235;2010-04-26 03:01:00.953;146466;29466;1
2238;2010-04-26 03:01:00.983;146557;146359;1
2239;2010-04-26 03:01:01.000;146644;22676;1
2240;2010-04-26 03:01:01.030;146789;61451;1
2241;2010-04-26 03:01:01.047;146839;129677;1
2246;2010-04-26 03:01:01.063;146900;42962;1
2247;2010-04-26 03:01:01.063;146901;20587;1
2248;2010-04-26 03:01:01.077;146914;20263;1
2249;2010-04-26 03:01:01.077;146943;146795;1
2252;2010-04-26 03:01:01.110;147100;119116;1
2253;2010-04-26 03:01:01.110;147100;65078;1
2259;2010-04-26 03:01:01.157;147187;23963;1
2268;2010-04-26 03:01:01.263;147615;448673;1
2270;2010-04-26 03:01:01.310;147795;139684;1
2271;2010-04-26 03:01:01.343;147845;147802;1
2272;2010-04-26 03:01:01.390;147864;2873;1
2273;2010-04-26 03:01:01.483;147938;45374;1
2274;2010-04-26 03:01:01.500;147951;33727;1
2275;2010-04-26 03:01:01.530;148056;144642;1
2277;2010-04-26 03:01:01.593;148118;68114;1
2278;2010-04-26 03:01:01.593;148118;913;1
2279;2010-04-26 03:01:01.623;148204;144474;1
2283;2010-04-26 03:01:01.670;148373;122316;1
2284;2010-04-26 03:01:01.687;148478;196890;1
2289;2010-04-26 03:01:01.797;148902;33778;1
2301;2010-04-26 03:01:01.937;149439;157856;1
2303;2010-04-26 03:01:01.983;149646;155964;1
2304;2010-04-26 03:01:01.997;149698;27779;1
2312;2010-04-26 03:01:02.060;149937;49379;1
2313;2010-04-26 03:01:02.060;149977;118051;1
2314;2010-04-26 03:01:02.060;149995;119123;1
2315;2010-04-26 03:01:02.077;150011;149033;1
2319;2010-04-26 03:01:02.107;150084;142010;1
2320;2010-04-26 03:01:02.123;150151;284766;1
2321;2010-04-26 03:01:02.137;150269;84109;1
2322;2010-04-26 03:01:02.137;150269;20788;1
2323;2010-04-26 03:01:02.137;150269;39329;1
2326;2010-04-26 03:01:02.187;150403;143088;1
2327;2010-04-26 03:01:02.200;150471;121274;1
2328;2010-04-26 03:01:02.200;150479;114342;1
2329;2010-04-26 03:01:02.217;150514;158482;1
2333;2010-04-26 03:01:02.233;150566;12509;1
2336;2010-04-26 03:01:02.280;150743;58119;1
2337;2010-04-26 03:01:02.280;150753;60871;1
2339;2010-04-26 03:01:02.310;150876;296;1
2341;2010-04-26 03:01:02.480;151047;207159;1
2342;2010-04-26 03:01:02.497;151066;126238;1
2345;2010-04-26 03:01:02.543;151299;145449;1
2346;2010-04-26 03:01:02.543;151327;46252;1
2347;2010-04-26 03:01:02.560;151403;151250;1
2349;2010-04-26 03:01:02.590;151498;146124;1
2350;2010-04-26 03:01:02.590;151498;144734;1
2351;2010-04-26 03:01:02.590;151498;35233;1
2352;2010-04-26 03:01:02.590;151498;21857;1
2353;2010-04-26 03:01:02.590;151498;78806;1
2354;2010-04-26 03:01:02.607;151590;155243;1
2356;2010-04-26 03:01:02.653;151765;71390;1
2357;2010-04-26 03:01:02.653;151778;66505;1
2358;2010-04-26 03:01:02.670;151794;108405;1
2364;2010-04-26 03:01:02.747;152069;147657;1
2365;2010-04-26 03:01:02.763;152084;93526;1
2368;2010-04-26 03:01:02.810;152241;99419;1
2369;2010-04-26 03:01:02.810;152262;134845;1
2372;2010-04-26 03:01:02.840;152342;104184;1
2374;2010-04-26 03:01:02.997;153064;21475;1
2377;2010-04-26 03:01:03.013;153079;150339;1
2378;2010-04-26 03:01:03.027;153221;32404;1
2379;2010-04-26 03:01:03.043;153223;110430;1
2380;2010-04-26 03:01:03.043;153248;150339;1
2381;2010-04-26 03:01:03.060;153260;35760;1
2382;2010-04-26 03:01:03.060;153266;43051;1
2383;2010-04-26 03:01:03.060;153291;150038;1
2384;2010-04-26 03:01:03.073;153330;41785;1
2388;2010-04-26 03:01:03.120;153478;14717;1
2389;2010-04-26 03:01:03.137;153524;231903;1
2391;2010-04-26 03:01:03.137;153559;26663;1
2392;2010-04-26 03:01:03.153;153572;321245;1
2393;2010-04-26 03:01:03.167;153676;87127;1
2397;2010-04-26 03:01:03.213;153769;153920;1
2398;2010-04-26 03:01:03.230;153861;52898;1
2399;2010-04-26 03:01:03.247;153874;5727;1
2400;2010-04-26 03:01:03.247;153874;96285;1
2401;2010-04-26 03:01:03.247;153874;92001;1
2404;2010-04-26 03:01:03.260;153956;49146;1
2405;2010-04-26 03:01:03.260;153956;67185;1
2408;2010-04-26 03:01:03.370;154314;137868;1
2410;2010-04-26 03:01:03.417;154502;115818;1
2413;2010-04-26 03:01:03.450;154597;944;1
2416;2010-04-26 03:01:03.463;154698;123773;1
2417;2010-04-26 03:01:03.480;154708;89718;1
2418;2010-04-26 03:01:03.497;154730;93954;1
2419;2010-04-26 03:01:03.510;154754;135445;1
2420;2010-04-26 03:01:03.527;154802;113992;1
2421;2010-04-26 03:01:03.557;154844;46415;1
2422;2010-04-26 03:01:03.557;154844;73947;1
2423;2010-04-26 03:01:03.557;154844;25999;1
2425;2010-04-26 03:01:03.683;155022;109836;1
2426;2010-04-26 03:01:03.683;155022;151936;1
2427;2010-04-26 03:01:03.683;155022;51540;1
2428;2010-04-26 03:01:03.793;155087;154698;1
2429;2010-04-26 03:01:03.840;155168;152376;1
2430;2010-04-26 03:01:03.853;155174;34183;1
2435;2010-04-26 03:01:03.900;155250;91257;1
2442;2010-04-26 03:01:03.963;155490;61253;1
2445;2010-04-26 03:01:03.993;155615;121108;1
2446;2010-04-26 03:01:04.010;155672;124322;1
2449;2010-04-26 03:01:04.073;155792;123088;1
2450;2010-04-26 03:01:04.103;155869;1176904;1
2451;2010-04-26 03:01:04.103;155869;1176940;1
2452;2010-04-26 03:01:04.120;155911;41580;1
2457;2010-04-26 03:01:04.150;156004;35026;1
2458;2010-04-26 03:01:04.167;156044;313;1
2459;2010-04-26 03:01:04.183;156083;2861;1
2460;2010-04-26 03:01:04.183;156083;140680;1
2461;2010-04-26 03:01:04.197;156120;156044;1
2464;2010-04-26 03:01:04.400;156330;85451;1
2466;2010-04-26 03:01:04.480;156430;210945;1
2472;2010-04-26 03:01:04.620;156769;16413;1
2474;2010-04-26 03:01:04.650;156871;36685;1
2475;2010-04-26 03:01:04.667;156888;64364;1
2477;2010-04-26 03:01:04.667;156911;155706;1
2482;2010-04-26 03:01:04.713;157005;1761479;1
