Id;AcceptedAnswerId;AnswerCount;ClosedDate;CommentCount;CommunityOwnedDate;CreationDate;FavoriteCount;LastActivityDate;LastEditDate;LastEditorDisplayName;LastEditorUserId;OwnerUserId;ParentId;PostTypeId;Score;Tags;Title;ViewCount
264;0;5;NULL;0;NULL;2008-08-01 23:28:51.577;1;2017-08-24 09:07:21.703;2017-08-24 09:07:21.703;Michał Piaskowski;1836618;104;0;1;26;<c++><berkeley-db>;BerkeleyDB Concurrency;1996
265;266;5;NULL;0;NULL;2008-08-01 23:29:32.853;3;2008-11-08 15:41:49.307;2008-11-08 15:41:49.323;Gulzar;4337;105;0;1;27;<svn><collaboration>;Best Practice: Collaborative Environment, Bin Directory, SVN;2396
266;0;0;NULL;0;NULL;2008-08-01 23:40:28.463;0;2008-08-01 23:40:28.463;NULL;NULL;0;34;265;2;20;NULL;NULL;0
268;0;0;NULL;0;NULL;2008-08-01 23:44:05.883;0;2008-08-01 23:44:05.883;NULL;NULL;0;101;265;2;5;NULL;NULL;0
269;0;0;NULL;1;NULL;2008-08-01 23:49:57.103;0;2010-11-26 15:39:08.390;2010-11-26 15:39:08.390;NULL;63550;91;260;2;5;NULL;NULL;0
274;0;0;NULL;0;NULL;2008-08-01 23:58:35.650;0;2008-08-01 23:58:35.650;NULL;NULL;0;40;227;2;7;NULL;NULL;0
289;298;17;NULL;1;NULL;2008-08-02 00:40:58.200;141;2017-08-31 23:04:12.483;2015-03-13 10:50:20.450;kurious;3302711;109;0;1;688;<c#><sorting><dictionary>;How do you sort a dictionary by value?;495376
290;0;0;NULL;0;NULL;2008-08-02 00:42:35.310;0;2008-08-02 00:42:35.310;NULL;NULL;0;106;174;2;4;NULL;NULL;0
291;0;0;NULL;5;NULL;2008-08-02 00:43:38.837;0;2013-01-29 17:11:28.363;2013-01-29 17:11:28.363;NULL;1796930;109;289;2;150;NULL;NULL;0
292;0;0;NULL;2;NULL;2008-08-02 00:47:48.797;0;2012-01-05 11:50:33.263;2012-01-05 11:50:33.263;NULL;-1;91;289;2;57;NULL;NULL;0
297;0;0;NULL;2;NULL;2008-08-02 01:10:41.027;0;2015-12-03 10:00:31.413;2015-12-03 10:00:31.413;NULL;1306684;40;176;2;13;NULL;NULL;0
298;0;0;NULL;9;NULL;2008-08-02 01:15:42.123;0;2017-08-31 23:01:42.820;2017-08-31 23:01:42.820;NULL;63550;49;289;2;470;NULL;NULL;0
304;0;0;NULL;0;NULL;2008-08-02 01:38:14.077;0;2015-01-08 17:01:20.193;2015-01-08 17:01:20.193;Michael Stum;63550;91;109;2;8;NULL;NULL;0
307;0;0;NULL;3;NULL;2008-08-02 01:49:46.220;0;2012-08-16 21:47:03.843;2012-08-16 21:47:03.843;NULL;2385;49;260;2;38;NULL;NULL;0
308;360;22;NULL;2;NULL;2008-08-02 01:52:54.653;38;2017-04-13 05:50:35.627;2016-09-30 04:32:25.543;Ryan Fox;116;106;0;1;110;<sql><database><oracle><version-control>;Is there a version control system for database structure changes?;27112
310;0;0;NULL;1;NULL;2008-08-02 01:56:51.573;0;2008-08-02 01:56:51.573;NULL;NULL;0;55;308;2;10;NULL;NULL;0
328;7488;13;NULL;0;NULL;2008-08-02 02:41:34.493;181;2012-07-18 17:21:23.430;2012-05-04 09:39:26.510;NULL;1039608;59;0;1;125;<security><php>;PHP Session Security;74011
329;0;0;NULL;0;NULL;2008-08-02 02:43:42.790;0;2008-08-02 02:43:42.790;NULL;NULL;0;59;328;2;15;NULL;NULL;0
330;332;10;NULL;0;NULL;2008-08-02 02:51:36.470;0;2013-03-27 20:24:09.153;2012-09-03 08:53:51.277;Jason Etheridge;204623;63;0;1;44;<c++><oop><class><nested-class>;Should I use nested classes in this case?;3890
331;0;0;NULL;3;NULL;2008-08-02 02:55:07.743;0;2012-05-04 09:41:40.143;2012-05-04 09:41:40.143;NULL;1039608;58;328;2;11;NULL;NULL;0
332;0;0;NULL;0;NULL;2008-08-02 03:00:24.613;0;2013-02-17 00:10:18.417;2013-02-17 00:10:18.417;NULL;560441;59;330;2;26;NULL;NULL;0
335;0;0;NULL;0;NULL;2008-08-02 03:16:19.480;0;2008-08-02 03:24:12.787;2008-08-02 03:24:12.787;contagious;50;50;328;2;3;NULL;NULL;0
336;339;5;NULL;2;NULL;2008-08-02 03:34:44.763;10;2014-10-06 15:23:36.773;2013-07-07 15:23:23.477;Jim Anderson;63550;61;0;1;69;<language-agnostic><types>;When to use unsigned values over signed ones?;16472
337;342;15;2016-03-26 01:51:47.153;1;NULL;2008-08-02 03:35:55.697;8;2018-07-25 06:47:24.523;2016-12-30 12:56:21.493;NULL;2336654;111;0;1;65;<python><xml>;XML Processing in Python;7245
338;0;0;NULL;0;NULL;2008-08-02 03:43:33.620;0;2012-08-03 14:04:47.807;2012-08-03 14:04:47.807;NULL;1288;61;337;2;8;NULL;NULL;0
339;0;0;NULL;1;NULL;2008-08-02 03:49:21.987;0;2008-08-02 03:49:21.987;NULL;NULL;0;59;336;2;63;NULL;NULL;0
342;0;0;NULL;1;NULL;2008-08-02 04:01:34.600;0;2008-08-02 04:01:34.600;NULL;NULL;0;59;337;2;26;NULL;NULL;0
344;0;0;NULL;0;NULL;2008-08-02 04:18:15.517;0;2008-08-02 04:23:02.043;2008-08-02 04:23:02.043;EHaskins;100;100;260;2;8;NULL;NULL;0
347;0;0;NULL;0;NULL;2008-08-02 04:31:54.803;0;2008-08-02 04:31:54.803;NULL;NULL;0;50;336;2;9;NULL;NULL;0
352;0;0;NULL;4;NULL;2008-08-02 05:20:22.397;0;2013-01-28 03:44:42.550;2013-01-28 03:44:42.550;user1873471;0;5;36;2;93;NULL;NULL;0
354;0;0;NULL;1;NULL;2008-08-02 05:51:57.247;0;2012-08-23 17:27:58.057;2012-08-23 17:27:58.057;NULL;148195;116;336;2;7;NULL;NULL;0
356;0;0;NULL;0;NULL;2008-08-02 06:05:04.770;0;2009-01-21 16:07:11.617;2009-01-21 16:07:11.617;EndangeredMassa;106;116;308;2;8;NULL;NULL;0
359;0;0;NULL;0;NULL;2008-08-02 06:16:23.967;0;2008-08-02 06:16:23.967;NULL;NULL;0;119;260;2;6;NULL;NULL;0
360;0;0;NULL;1;NULL;2008-08-02 06:23:33.737;0;2008-08-03 04:44:07.057;2008-08-03 04:44:07.057;kurious;109;109;308;2;59;NULL;NULL;0
361;362;35;NULL;1;2014-01-23 03:28:19.943;2008-08-02 06:57:57.957;88;2018-03-16 07:26:14.237;2013-12-17 22:36:29.047;chills42;321731;115;0;1;147;<string><language-agnostic><cross-platform>;Generate list of all possible permutations of a string;195692
362;0;0;NULL;3;2014-01-23 03:28:19.943;2008-08-02 07:48:07.607;0;2015-07-27 02:58:18.577;2015-07-27 02:58:18.577;alumb;503969;80;361;2;68;NULL;NULL;0
363;0;0;NULL;0;NULL;2008-08-02 07:48:56.107;0;2008-08-02 07:48:56.107;NULL;NULL;0;117;308;2;6;NULL;NULL;0
364;0;0;NULL;1;2014-01-23 03:28:19.943;2008-08-02 07:56:07.933;0;2008-08-02 07:56:07.933;NULL;NULL;0;122;361;2;9;NULL;NULL;0
367;0;0;NULL;4;NULL;2008-08-02 08:08:22.230;0;2010-08-23 16:53:06.797;2010-08-23 16:53:06.797;Mark Harrison;13430;116;88;2;40;NULL;NULL;0
371;396;21;NULL;0;NULL;2008-08-02 08:19:18.260;305;2018-01-03 11:16:07.153;2012-05-04 09:47:31.763;dbr;1039608;49;0;1;411;<email><email-spam>;How do you make sure email you send programmatically is not automatically marked as spam?;95622
375;0;0;NULL;0;NULL;2008-08-02 08:32:04.287;0;2008-08-02 08:32:04.287;NULL;NULL;0;124;371;2;27;NULL;NULL;0
382;384;1;NULL;1;NULL;2008-08-02 08:58:27.540;8;2015-12-29 06:32:32.877;2015-12-29 06:32:00.833;NULL;3787519;122;0;1;63;<java><generics><warnings><casting><type-safety>;What is the meaning of the type safety warning in certain Java generics casts?;8193
384;0;0;NULL;0;NULL;2008-08-02 08:58:48.430;0;2015-12-29 06:32:32.877;2015-12-29 06:32:32.877;NULL;3787519;122;382;2;51;NULL;NULL;0
387;0;3;NULL;0;NULL;2008-08-02 09:28:17.683;0;2016-12-20 10:38:13.847;2016-12-20 07:04:01.190;Stephen Hendry;1997093;134;0;1;39;<search><lucene>;Lucene Score results;3418
388;0;0;NULL;1;2014-01-23 03:28:19.943;2008-08-02 09:40:54.693;0;2008-08-02 09:40:54.693;NULL;NULL;0;118;361;2;5;NULL;NULL;0
391;0;0;NULL;1;NULL;2008-08-02 09:51:00.883;0;2012-12-13 23:38:14.167;2012-12-13 23:38:14.167;NULL;1628375;134;387;2;20;NULL;NULL;0
392;0;0;NULL;1;NULL;2008-08-02 09:52:36.870;0;2016-12-20 10:38:13.847;2016-12-20 10:38:13.847;NULL;1997093;91;387;2;14;NULL;NULL;0
396;0;0;NULL;7;NULL;2008-08-02 10:21:54.300;0;2017-04-20 16:28:04.430;2017-04-20 16:28:04.430;Paul Tomblin;246246;136;371;2;323;NULL;NULL;0
397;0;0;NULL;0;NULL;2008-08-02 10:22:41.567;0;2008-08-02 10:22:41.567;NULL;NULL;0;135;72;2;9;NULL;NULL;0
402;2530953;8;NULL;1;NULL;2008-08-02 10:47:08.460;33;2018-02-11 13:03:13.030;2017-09-05 11:19:59.273;NULL;1000551;136;0;1;92;<ios><objective-c><landscape>;iPhone app in landscape mode, 2008 systems;66784
407;0;0;NULL;4;NULL;2008-08-02 11:05:55.460;0;2013-03-20 17:59:17.450;2013-03-20 17:59:17.450;NULL;137;137;164;2;7;NULL;NULL;0
411;0;0;NULL;0;NULL;2008-08-02 11:24:57.417;0;2012-10-14 12:21:12.660;2012-10-14 12:21:12.660;NULL;967315;137;48;2;31;NULL;NULL;0
412;0;0;NULL;0;NULL;2008-08-02 11:30:47.920;0;2012-04-04 00:55:18.347;2012-04-04 00:55:18.347;Prakash;1114;123;108;2;6;NULL;NULL;0
419;17396;1;NULL;0;NULL;2008-08-02 11:52:01.543;1;2017-11-11 02:39:28.627;2016-12-22 03:56:15.020;Joel Spolsky;1997093;268;0;1;33;<com><vb6>;Unload a COM control when working in VB6 IDE;2341
427;0;3;NULL;0;NULL;2008-08-02 12:12:02.363;0;2016-12-22 03:55:28.643;2016-12-22 03:55:28.643;Chris;1997093;123;0;1;24;<internet-explorer><windows-mobile><pocketpc>;Programmatically launch IE Mobile favorites screen;944
430;0;0;NULL;0;NULL;2008-08-02 12:28:12.517;0;2008-08-02 12:28:12.517;NULL;NULL;0;136;192;2;10;NULL;NULL;0
438;77397;8;NULL;0;NULL;2008-08-02 12:56:58.590;10;2016-12-22 03:54:36.970;2016-12-22 03:54:36.970;Stu Thompson;1997093;136;0;1;48;<ruby-on-rails><ruby><http>;"Implementation of ""Remember me"" in a Rails application";9938
451;0;0;NULL;2;NULL;2008-08-02 13:45:57.197;0;2017-04-20 16:17:40.470;2017-04-20 16:17:40.470;NULL;246246;17;371;2;13;NULL;NULL;0
467;0;0;NULL;0;NULL;2008-08-02 14:57:13.043;0;2008-08-02 14:57:13.043;NULL;NULL;0;144;17;2;21;NULL;NULL;0
469;3040;4;NULL;0;NULL;2008-08-02 15:11:16.430;0;2016-12-22 03:53:45.467;2016-12-22 03:53:45.467;Ash;1997093;147;0;1;37;<python><macos><fonts><photoshop>;How can I find the full path to a font from its display name on a Mac?;2446
470;473;1;2016-03-26 05:23:29.110;0;NULL;2008-08-02 15:11:47.523;1;2016-12-22 03:52:58.240;2016-12-22 03:52:58.240;user1873471;1997093;71;0;1;19;<.net><web-services>;Homegrown consumption of web services;387
471;0;0;NULL;2;NULL;2008-08-02 15:21:03.587;0;2008-08-02 15:21:03.587;NULL;NULL;0;147;337;2;32;NULL;NULL;0
473;0;0;NULL;1;NULL;2008-08-02 15:33:13.390;0;2008-08-02 15:33:13.390;NULL;NULL;0;49;470;2;11;NULL;NULL;0
482;509;3;NULL;0;NULL;2008-08-02 16:09:56.780;4;2016-12-21 04:10:45.637;2016-12-21 04:10:45.637;Darren Kopp;2912665;77;0;1;45;<c#><winforms><data-binding>;WinForms ComboBox data binding gotcha;19104
483;0;0;NULL;3;NULL;2008-08-02 16:10:42.817;0;2008-08-02 16:10:42.817;NULL;NULL;0;147;438;2;27;NULL;NULL;0
497;0;0;NULL;0;NULL;2008-08-02 16:56:53.893;0;2008-08-02 16:56:53.893;NULL;NULL;0;50;469;2;9;NULL;NULL;0
502;7090;3;NULL;0;NULL;2008-08-02 17:01:58.500;13;2016-03-25 13:53:13.470;2011-04-08 11:42:03.807;Adam Mitz;63550;147;0;1;40;<python><windows><image><pdf>;Get a preview JPEG of a PDF on Windows?;12792
509;0;0;NULL;1;NULL;2008-08-02 17:18:12.680;0;2012-10-14 12:35:03.233;2012-10-14 12:35:03.233;NULL;967315;143;482;2;38;NULL;NULL;0
514;519;4;NULL;0;NULL;2008-08-02 17:26:39.793;1;2016-12-21 04:13:07.130;2016-12-21 04:13:07.130;Jeff Atwood;2912665;151;0;1;18;<ruby-on-rails><ruby><crash>;Frequent SystemExit in Ruby when making HTTP calls;1495
516;0;0;NULL;7;NULL;2008-08-02 17:33:54.927;0;2008-08-02 17:33:54.927;NULL;NULL;0;150;173;2;170;NULL;NULL;0
518;0;0;NULL;0;NULL;2008-08-02 17:42:28.607;0;2013-03-22 09:27:54.323;2013-03-22 09:27:54.323;NULL;725306;153;469;2;7;NULL;NULL;0
519;0;0;NULL;0;NULL;2008-08-02 17:50:34.987;0;2008-08-02 17:50:34.987;NULL;NULL;0;136;514;2;9;NULL;NULL;0
521;0;0;NULL;0;NULL;2008-08-02 17:54:50.687;0;2008-08-02 19:22:50.497;2008-08-02 19:22:50.497;Matt;154;154;173;2;11;NULL;NULL;0
522;0;0;NULL;3;NULL;2008-08-02 17:57:06.033;0;2013-12-19 04:39:01.137;2013-12-19 04:39:01.137;Joe Shaw;471164;156;88;2;10;NULL;NULL;0
525;0;0;NULL;0;NULL;2008-08-02 18:04:10.543;0;2008-08-02 18:04:10.543;NULL;NULL;0;154;337;2;5;NULL;NULL;0
529;0;0;NULL;0;NULL;2008-08-02 18:16:07.867;0;2008-08-02 18:16:07.867;NULL;NULL;0;86;180;2;4;NULL;NULL;0
530;0;0;NULL;0;NULL;2008-08-02 18:21:21.993;0;2008-08-02 18:21:21.993;NULL;NULL;0;86;264;2;5;NULL;NULL;0
531;0;0;NULL;2;NULL;2008-08-02 18:22:52.690;0;2018-05-14 18:36:52.993;2018-05-14 18:36:52.993;nlucaroni;7232508;157;19;2;186;NULL;NULL;0
532;0;0;NULL;0;NULL;2008-08-02 18:30:34.673;0;2008-08-02 18:30:34.673;NULL;NULL;0;86;265;2;3;NULL;NULL;0
535;541;7;NULL;0;NULL;2008-08-02 18:43:54.787;13;2018-05-14 17:46:14.650;2018-05-14 17:46:14.650;Robert Gamble;7232508;154;0;1;51;<python><continuous-integration><extreme-programming>;Continuous Integration System for a Python Codebase;8525
536;0;0;NULL;0;NULL;2008-08-02 18:49:07.740;0;2015-08-29 23:20:48.107;2015-08-29 23:20:48.107;Jeff Atwood;2581872;161;502;2;12;NULL;NULL;0
537;0;0;NULL;0;NULL;2008-08-02 18:49:30.390;0;2008-08-02 19:50:01.017;2008-08-02 19:50:01.017;Joe Shaw;156;156;263;2;6;NULL;NULL;0
538;0;0;NULL;4;NULL;2008-08-02 18:56:56.460;0;2013-01-28 03:54:17.217;2013-01-28 03:54:17.217;user1873471;0;156;535;2;28;NULL;NULL;0
539;0;0;NULL;3;NULL;2008-08-02 19:03:52.170;0;2018-05-30 13:55:59.787;2018-05-30 13:55:59.787;nlucaroni;5321363;157;180;2;24;NULL;NULL;0
540;0;0;NULL;0;NULL;2008-08-02 19:06:38.717;0;2016-04-10 20:56:11.613;2016-04-10 20:56:11.613;NULL;1564659;154;123;2;8;NULL;NULL;0
541;0;0;NULL;0;NULL;2008-08-02 19:06:40.667;0;2018-05-14 15:19:44.427;2018-05-14 15:19:44.427;NULL;7232508;157;535;2;27;NULL;NULL;0
549;477578;12;2016-08-11 07:19:48.077;18;2008-10-01 00:39:14.900;2008-08-02 19:51:50.250;6205;2018-07-18 16:31:15.107;2018-04-09 07:41:21.840;Michiel de Mare;9603311;136;0;1;5020;<security><http><authentication><language-agnostic><article>;The definitive guide to form-based website authentication;545087
551;0;0;NULL;0;NULL;2008-08-02 20:03:06.483;0;2015-12-30 18:08:30.057;2015-12-30 18:08:30.057;NULL;1628375;156;387;2;9;NULL;NULL;0
555;0;0;NULL;5;2008-10-01 00:39:41.137;2008-08-02 20:40:45.533;0;2018-03-07 06:35:31.907;2018-03-07 06:35:31.907;hasen j;811240;136;549;2;390;NULL;NULL;0
561;794;5;NULL;1;NULL;2008-08-02 21:34:24.223;6;2017-09-13 09:21:16.293;2017-02-14 17:16:15.033;user319824;4595675;157;0;1;19;<unit-testing><language-agnostic><testing>;How to use combinations of sets as test data;8120
562;0;1;NULL;1;NULL;2008-08-02 21:39:11.733;2;2015-09-25 11:46:57.640;2008-11-08 15:45:43.340;Gulzar;4337;0;0;1;38;<c#><asp.net><medium-trust>;How to write to Web.Config in Medium Trust?;3295
564;566;24;NULL;1;NULL;2008-08-02 21:47:34.820;64;2018-08-19 13:07:39.620;2016-09-23 14:50:20.907;Chris Reath;1788806;25;0;1;230;<c#><java><integer><int>;What is the difference between an int and an Integer in Java and C#?;216312
566;0;0;NULL;10;NULL;2008-08-02 21:55:45.477;0;2013-09-24 09:16:45.727;2013-09-24 09:16:45.727;Matt;8521;154;564;2;222;NULL;NULL;0
568;0;0;NULL;2;NULL;2008-08-02 22:05:08.093;0;2013-11-26 00:10:45.857;2013-11-26 00:10:45.857;NULL;1102512;58;564;2;139;NULL;NULL;0
576;0;0;NULL;1;NULL;2008-08-02 23:00:53.237;0;2008-08-02 23:00:53.237;NULL;NULL;0;163;371;2;30;NULL;NULL;0
580;586;14;NULL;0;NULL;2008-08-02 23:30:59.090;5;2014-11-25 20:58:47.550;2014-11-25 20:58:47.550;Mark Harrison;2641576;91;0;1;24;<sql-server><sql-server-2005><deployment><release-management>;Deploying SQL Server Databases from Test to Live;6312
582;0;0;NULL;1;NULL;2008-08-02 23:33:30.740;0;2015-09-25 11:46:57.640;2015-09-25 11:46:57.640;Gulzar;316799;149;562;2;19;NULL;NULL;0
583;0;0;NULL;1;NULL;2008-08-02 23:37:10.077;0;2014-06-05 10:12:06.170;2014-06-05 10:12:06.170;huseyint;2935678;39;564;2;11;NULL;NULL;0
585;0;0;NULL;0;NULL;2008-08-02 23:40:04.733;0;2008-08-02 23:40:04.733;NULL;NULL;0;149;580;2;14;NULL;NULL;0
586;0;0;NULL;1;NULL;2008-08-02 23:51:09.410;0;2008-08-03 00:58:16.573;2008-08-03 00:58:16.573;Karl Seguin;34;34;580;2;19;NULL;NULL;0
588;633;8;NULL;2;NULL;2008-08-03 00:03:58.510;17;2016-03-30 17:22:15.143;2015-12-14 20:04:17.647;Gulzar;4595675;172;0;1;50;<php><windows><exchange-server><webdav><mapi>;Best way to access Exchange using PHP?;51030
589;0;0;NULL;0;NULL;2008-08-03 00:04:59.023;0;2011-09-29 15:14:05.817;2011-09-29 15:14:05.817;Mark Harrison;231716;116;561;2;4;NULL;NULL;0
590;0;0;NULL;0;NULL;2008-08-03 00:22:03.997;0;2008-08-03 00:22:03.997;NULL;NULL;0;116;580;2;3;NULL;NULL;0
591;0;0;NULL;0;NULL;2008-08-03 00:37:03.903;0;2008-08-03 00:37:03.903;NULL;NULL;0;111;580;2;4;NULL;NULL;0
594;595;3;NULL;1;NULL;2008-08-03 01:15:08.507;8;2016-10-15 20:47:11.027;2016-10-14 18:15:27.420;Mark Harrison;116;116;0;1;37;<python><sql><database><oracle><cx-oracle>;cx_Oracle: How do I iterate over a result set?;36443
595;0;0;NULL;2;NULL;2008-08-03 01:17:36.393;0;2016-10-15 20:47:11.027;2016-10-15 20:47:11.027;NULL;116;116;594;2;36;NULL;NULL;0
597;0;0;NULL;0;NULL;2008-08-03 01:38:02.640;0;2008-08-03 01:38:02.640;NULL;NULL;0;76;580;2;2;NULL;NULL;0
598;0;0;NULL;1;NULL;2008-08-03 01:39:56.117;0;2008-08-03 01:39:56.117;NULL;NULL;0;175;371;2;22;NULL;NULL;0
599;0;0;NULL;0;NULL;2008-08-03 01:49:58.983;0;2008-08-03 01:49:58.983;NULL;NULL;0;175;173;2;5;NULL;NULL;0
600;0;0;NULL;0;NULL;2008-08-03 01:53:49.707;0;2009-07-02 00:57:54.833;2009-07-02 00:57:54.833;NULL;8047;175;438;2;3;NULL;NULL;0
601;602;5;2012-09-11 00:41:28.240;4;NULL;2008-08-03 02:05:59.620;2;2015-12-17 11:17:22.100;2015-12-17 11:17:22.100;NULL;5550041;0;0;1;34;<c#><c++><random>;Robust Random Number Generation;1305
602;0;0;NULL;0;NULL;2008-08-03 02:18:57.987;0;2008-09-20 07:27:11.447;NULL;NULL;0;13;601;2;27;NULL;NULL;0
605;0;0;NULL;0;NULL;2008-08-03 02:26:33.213;0;2008-09-20 07:27:11.447;2008-08-03 02:38:04.783;Mark Harrison;116;116;601;2;8;NULL;NULL;0
607;0;0;NULL;0;NULL;2008-08-03 02:30:05.907;0;2008-08-03 02:30:05.907;NULL;NULL;0;156;263;2;16;NULL;NULL;0
608;0;0;NULL;1;NULL;2008-08-03 02:32:50.690;0;2008-08-03 05:10:24.710;2008-08-03 05:10:24.710;Chris Jester-Young;13;13;564;2;32;NULL;NULL;0
609;0;5;NULL;1;NULL;2008-08-03 02:48:43.497;1;2017-01-17 17:15:43.383;2012-05-01 17:33:22.013;ΤΖΩΤΖΙΟΥ;7116;179;0;1;17;<c++><visual-studio><compatibility><windows-nt>;Build for Windows NT 4.0 using Visual Studio 2005?;2981
611;0;0;NULL;1;NULL;2008-08-03 03:07:30.150;0;2008-08-03 03:07:30.150;NULL;NULL;0;173;588;2;5;NULL;NULL;0
619;0;0;NULL;0;NULL;2008-08-03 05:22:20.457;0;2013-01-09 05:47:56.510;2013-01-09 05:47:56.510;NULL;1471203;183;514;2;8;NULL;NULL;0
622;623;27;NULL;3;NULL;2008-08-03 05:45:21.423;22;2018-08-15 09:55:42.333;2012-08-07 09:41:33.377;NULL;1261166;184;0;1;49;<performance><algorithm><primes>;Most efficient code for the first 10000 prime numbers?;54122
623;0;0;NULL;5;NULL;2008-08-03 06:03:35.973;0;2013-03-01 06:44:35.933;2013-03-01 06:44:35.933;NULL;718379;154;622;2;41;NULL;NULL;0
626;723;14;NULL;3;NULL;2008-08-03 06:40:54.120;154;2018-08-08 06:19:51.517;2012-05-18 06:25:18.533;Michiel de Mare;211563;136;0;1;319;<ruby><lambda><proc>;When to use lambda, when to use Proc.new?;75280
629;0;0;NULL;2;NULL;2008-08-03 07:28:54.070;0;2016-10-21 18:36:33.597;2016-10-21 18:36:33.597;NULL;3257186;122;626;2;41;NULL;NULL;0
633;0;0;NULL;0;NULL;2008-08-03 07:50:37.617;0;2013-01-27 11:35:54.863;2017-05-23 11:46:37.490;user1873471;-1;33;588;2;21;NULL;NULL;0
635;0;0;NULL;0;NULL;2008-08-03 08:34:57.103;0;2008-08-03 08:34:57.103;NULL;NULL;0;188;337;2;4;NULL;NULL;0
644;665;11;NULL;1;NULL;2008-08-03 09:55:26.257;5;2017-03-18 18:00:46.593;2012-04-25 04:46:28.387;NULL;1332690;191;0;1;49;<sql><database>;Swap unique indexed column values in database;10377
650;655;7;NULL;2;NULL;2008-08-03 11:12:52.463;34;2017-05-10 14:28:41.893;2012-08-01 21:03:09.177;Robert Höglund;868546;143;0;1;97;<c#><visual-studio><versioning>;Automatically update version number;59354
651;725;3;NULL;0;NULL;2008-08-03 11:21:54.520;1;2018-02-18 20:00:25.137;2009-03-10 03:47:54.460;Rich B;5640;192;0;1;25;<asp.net><iis><authentication><active-directory>;Checklist for IIS 6/ASP.NET Windows Authentication?;6260
655;0;0;NULL;6;NULL;2008-08-03 11:41:38.490;0;2013-01-28 04:10:16.497;2013-01-28 04:10:16.497;user1873471;0;91;650;2;87;NULL;NULL;0
657;669;7;NULL;0;NULL;2008-08-03 11:50:33.137;5;2018-05-18 18:27:40.983;2015-04-15 15:22:45.863;Unkwntech;1938889;115;0;1;28;<php><encryption><passwords>;Encrypting Passwords;3832
660;0;0;NULL;0;NULL;2008-08-03 12:09:18.357;0;2008-08-03 12:09:18.357;NULL;NULL;0;197;535;2;18;NULL;NULL;0
665;0;0;NULL;0;NULL;2008-08-03 12:26:35.843;0;2008-08-03 12:26:35.843;NULL;NULL;0;197;644;2;10;NULL;NULL;0
667;0;0;NULL;1;NULL;2008-08-03 12:34:36.060;0;2008-08-03 12:34:36.060;NULL;NULL;0;197;264;2;12;NULL;NULL;0
669;0;0;NULL;0;NULL;2008-08-03 12:48:36.657;0;2012-05-16 01:48:22.800;2012-05-16 01:48:22.800;Peter Coulton;17174;117;657;2;30;NULL;NULL;0
676;0;0;NULL;0;NULL;2008-08-03 13:01:24.243;0;2016-04-10 21:21:22.227;2016-04-10 21:21:22.227;Brendan;1564659;199;227;2;23;NULL;NULL;0
679;0;0;NULL;3;NULL;2008-08-03 13:12:21.007;0;2008-11-03 18:10:21.897;NULL;NULL;0;51;48;2;16;NULL;NULL;0
681;0;0;NULL;0;NULL;2008-08-03 13:14:48.600;0;2008-08-03 13:14:48.600;NULL;NULL;0;200;328;2;3;NULL;NULL;0
683;57833;8;NULL;0;NULL;2008-08-03 13:19:16.983;0;2011-11-24 09:57:27.813;2008-08-23 16:11:59.307;Gaius;1190;199;0;1;42;<python><arrays><iteration>;Using 'in' to match an attribute of Python objects in an array;9178
684;0;0;NULL;0;NULL;2008-08-03 13:22:25.340;0;2008-08-03 13:22:25.340;NULL;NULL;0;51;644;2;3;NULL;NULL;0
691;0;0;NULL;0;NULL;2008-08-03 13:48:25.367;0;2008-08-03 13:48:25.367;NULL;NULL;0;34;657;2;15;NULL;NULL;0
693;0;0;NULL;0;NULL;2008-08-03 13:57:01.633;0;2008-08-03 13:57:01.633;NULL;NULL;0;209;371;2;9;NULL;NULL;0
695;0;0;NULL;0;NULL;2008-08-03 13:59:24.063;0;2012-10-14 12:19:25.500;2012-10-14 12:19:25.500;Chris Miller;967315;206;36;2;20;NULL;NULL;0
696;704;8;NULL;0;NULL;2008-08-03 14:03:28.830;3;2015-06-01 23:31:37.593;2015-06-01 23:31:37.593;Vaibhav;803367;204;0;1;31;<php><database><odbc><db2><ibm-midrange>;Connect PHP to IBM i (AS/400);7641
699;0;0;NULL;4;NULL;2008-08-03 14:27:20.967;0;2013-07-14 11:45:15.310;2013-07-14 11:45:15.310;NULL;868014;30;164;2;44;NULL;NULL;0
701;0;0;NULL;0;NULL;2008-08-03 14:30:50.850;0;2011-11-24 09:57:27.813;2011-11-24 09:57:27.813;NULL;447356;111;683;2;7;NULL;NULL;0
704;0;0;NULL;0;NULL;2008-08-03 14:39:09.710;0;2015-05-20 00:18:44.193;2015-05-20 00:18:44.193;NULL;200;200;696;2;17;NULL;NULL;0
705;707;10;NULL;1;NULL;2008-08-03 14:41:43.103;6;2018-07-17 13:46:25.123;2009-06-19 20:40:24.767;NULL;49246;91;0;1;32;<.net><database><embedded-database>;Embedded Database for .net that can run off a network;6802
707;0;0;NULL;3;NULL;2008-08-03 14:48:52.497;0;2013-01-28 04:20:50.873;2013-01-28 04:20:50.873;user1873471;0;46;705;2;24;NULL;NULL;0
709;713;10;NULL;1;NULL;2008-08-03 14:53:53.550;5;2013-02-07 11:12:59.390;2012-05-20 15:50:14.897;Chris Fournier;866022;111;0;1;46;<c#><.net><visual-studio><unit-testing>;.NET Testing Framework Advice;5891
