Id;CreationDate;PostId;Score;Text;UserId
378;2008-09-08 16:14:26.797;50058;0;And you're right about '%path%'... I had mistaken this from some work with p/invoke calls (I used '%path%' to simplify the 'DllImportAttribute' use).;3619
381;2008-09-08 16:27:53.317;50061;0;The decision not to upgrade is because of lack of (programmer) resources.  It works, and only needs minimal support so we don't want to touch it at this point.;770
390;2008-09-08 16:52:18.347;50130;0;Wow really, just out of curiosity what products have you seen this with. Often i have had licenses transferred from my name to a company name and have yet to pay any transfer fee.;5119
393;2008-09-08 16:57:04.887;50140;0;"The cases are locations so location 1-200+

** I did not write the code :D **";3208
394;2008-09-08 17:01:25.670;46940;1;I can understand the argument that the user of Animal should only know about Leg objects, but I'm less convinced that this should be hidden from the users of the Dog class.;327
400;2008-09-08 17:10:58.987;50128;0;"That worked.

Thanks, your the man. I just couldn't find where to get current device from.";3415
401;2008-09-08 17:12:55.143;48684;11;Wow! Thanks. Didn't realize that jQuery abstracted that so well. You rock! I would think it would still have the difference between (this) and (event.target) -- being object you bound the event to vs. the object that received the event.;4489
405;2008-09-08 17:15:49.677;45316;0;See my answer for more details, but for my simple case this was the easiest approach.;363
406;2008-09-08 17:16:30.033;50203;0;Marshall - one of the requirements was a distributed source control. Does Tortoise support one of the SVN-based DVCSeS?;572
408;2008-09-08 17:17:26.523;50185;0;"I had no trouble with cross-platform ASMX services--XML does quite nicely there. I understand that WCF = remoting + ASMX + MSMQ + WSE. My beef is that MS should use a little ""progressive enhancement"" to make WCF more easily approachable and my question is how!
Thanks, rp";2536
410;2008-09-08 17:26:44.457;50059;0;Mainstream support for the framework (1.1) ends at the same time;4544
411;2008-09-08 17:27:11.867;50140;0;"CASE ""216""

    AGE = ""21""
    LOGO = """"

    NAME = ""ABC""
    ADDRESS = """"
    PHONE = """"

   CASE ""217""

    AGE = ""22""
    LOGO = """"

    NAME = ""XYZ""
    ADDRESS = ""1 Best Way""";3208
413;2008-09-08 17:31:17.223;50059;2;Differences between mainstream vs extended support are explained here: http://support.microsoft.com/gp/lifepolicy;4544
418;2008-09-08 17:36:10.563;50218;1;"This is a great answer (I've up-voted it) but can you explain the ""grep -P '\t.*so'"" command? According to man, this interprets the pattern as a perl regexp, but my version of grep doesn't support it (man indicates this is a general issue). What bit of the regexp is perl-specific?";5058
423;2008-09-08 17:45:25.377;50267;0;It is the first link return by google search for *java closure example*;4279
429;2008-09-08 17:48:23.170;50180;0;"WCF: Just like I'm encouraged to use .NET 3.5 :) Sadly, not an option
Remoting seems like the way to go.";5190
430;2008-09-08 17:50:44.977;50203;0;Well, the OP asks for distributed VC, then suggests that they didn't choose Subversion because it was hard - not because it didn't fit their requirement.  So it would seem that an 'easy' subversion would eliminate the only concern the OP has with it. -Adam;2915
436;2008-09-08 18:03:07.490;50281;0;"By ""abstract class"" you mean aonymous inner class?";4725
444;2008-09-08 18:20:30.473;50265;1;Agreed, just for convenient map/filter implementations it would be worth it. Not to mention most uses of anonymous inner classes. Readability and code size counts.;1996
449;2008-09-08 18:27:11.877;46391;0;display: inline-block worked fine in Firefox but in IE makes width to be 100%;4264
451;2008-09-08 18:29:48.720;50352;0;Nice find, im going to use that one :);5119
453;2008-09-08 18:30:48.717;50352;0;Glad i could help;2257
463;2008-09-08 18:47:33.403;50401;0;Would it be harmful to delete this sxs directory?;572
464;2008-09-08 18:48:49.923;38543;0;Hi, Chris.  Audio Queue Services do indeed present a nice, clean API.  I ended up going with portaudio with this project for Tiger compatibility, but have been gazing enviously at AQRecord.;3462
465;2008-09-08 18:50:39.560;45257;0;"No, but I most definitely will one day. :)
Maybe a project structure template or something.";960
467;2008-09-08 18:51:04.427;4228;2;build in tfs, not so good, even if you use it, I recommend running cruise control in tandem so that you can actually be independent of your source control. (i.e. tfs 2005, won't build vs 2008 solutions);1220
468;2008-09-08 18:51:18.560;50323;0;I agree about the bookmarking and back button, but it's not my choice :(;3757
469;2008-09-08 18:55:47.050;50401;0;I've been told by others that its harmful, and haven't tried it personally. This seems to be the reason that many more advanced devs are VMing their development machines so that its a clean single purpose install with almost no updates. While maintaining their other apps on a dirtier/slower install;1220
470;2008-09-08 18:56:25.660;47721;1;Our application presents data from a lot of different back in systems. It brings that data into one place. Our CRUD type stuff was mostly in the admin part of the site. We're using the yui javascript framework for layout and ajax stuff. It's a pretty large application though about 38,000 LOC.;1310
471;2008-09-08 18:57:01.323;50401;1;I'm personally getting used to running my dev machine vm on one monitor and the host OS on the other monitor and being able to have it feel as if its really 1 install on 2 monitors, working nicely for me.;1220
472;2008-09-08 19:06:10.317;50435;1;I'm not convinced that I like the idea of buttons disappearing. Unless another (disabled button) took their place. It might get confusing to the end user... no?;4798
473;2008-09-08 19:06:11.550;50329;0;This looks like a much more powerful way to do deployment, but how can I configure it to ignore my _ReSharper files?;635
474;2008-09-08 19:08:16.957;50435;0;I agree with Rob, I don't like buttons dissapearing;1782
475;2008-09-08 19:08:29.813;50273;0;If you have a Windows server around with Server 2003 or higher, SharePoint (Services? I can never remember) is a good no cost solution. It provides simple versioning and basic work-flow.;2535
476;2008-09-08 19:09:16.253;50154;0;This is almost what I want. However, I'd like to be able to do this even if I am not using integers. I'd like to use reference objects, but they do not behave properly as keys in dictionaries.;810
478;2008-09-08 19:10:51.693;50398;0;If its Server Based, what is the platform? I have no idea how well things like COM interop work with Mono, so that's another factor to consider.;1965
479;2008-09-08 19:14:00.983;50439;0;Thanks... I was missing the manual postback reference needed by that technique;1782
483;2008-09-08 19:23:29.697;50454;0;"Argh.  You beat me ;)";3043
484;2008-09-08 19:26:23.077;4694;0;The same link Jeff provided will download Consolas on OS X, and it works fine for me at home.;672
486;2008-09-08 19:30:45.623;22715;0;"Am I missing something?  Don't the conditions ""(column >= 0 && column < 26)"" and ""(column > 25)"" overlap?  Is the ""else if"" test a typo?";2820
490;2008-09-08 19:47:29.827;50465;0;Sounds good! Glad my answer helped.;3641
491;2008-09-08 19:48:08.983;47716;0;"I guess by ""these temporary operations"" you mean the use of escape analysis to allocate ""heap"" objects on the stack where provable correct. Although escape analysis is present in HotSpot (useful for removing some synchronisation), I don't believe it, is at the time of writing, u";4725
494;2008-09-08 19:54:10.030;50512;1;Using a different port worked for me.  (3000 = good, 4242 = no good)  Which is good, because unbinding really wasn't an option.  The event log messages were very cryptic and not helpful at all.  Hex codes and such.;767
495;2008-09-08 19:57:12.660;49130;0;"There is also a GCC note for this at http://gcc.gnu.org/wiki/x87note

Due to this wonderful behaviour, comparing floating point computations is also inherently broken, unless using pre-computed values.";5066
505;2008-09-08 20:17:42.050;48675;0;Thanks Boris. Made some edits to make it more clear.;4337
506;2008-09-08 20:19:39.830;50530;0;Agree! No self-respecting C compiler will ever do this. SILENTLY OVERFLOW BABY! And we wouldn't have it any other way. This is what's great about C, after all.;NULL
507;2008-09-08 20:23:01.770;50403;0;Well, I totally agree...I'm a big fan of both SubSonic and NHibernate, but in this case I think the Client is going to pretty much always push back.;4541
508;2008-09-08 20:24:52.530;50561;1;Please modify your title and post to indicate that you mean Java.  A tag should not be the only place critical information pertaining to the question is placed.;2915
511;2008-09-08 20:33:47.970;47010;1;hahaha nice play on words :);580
514;2008-09-08 20:39:14.367;50594;0;A fair bit of overhead, actually: ArrayList() will box the floats, which will be slow and memory intensive...;3546
515;2008-09-08 20:39:28.783;49758;4;This is basically how the undo engine in Cocoa, NSUndoManager, works.;4468
518;2008-09-08 20:44:39.097;50618;0;You might want to specify a programming language.  Behavior will vary depending on the language.;1219
523;2008-09-08 20:55:32.473;50618;0;To decide the best answer I think you need to clarify if the try/catch blocks are indeed empty or not. As stated in one of the answers, the semantics is the same if the try/catch blocks are empty, otherwise different answers address the semantic differences.;4984
528;2008-09-08 21:00:46.813;50638;0;I've always loved the daily wtf article that you linked - especially one of the comments that suggests we need a magicFairyFinally that's guaranteed to execute, even with no power!;3
